id,observed_on_string,observed_on,time_observed_at,quality_grade,license,url,image_url,tag_list,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,coordinates_obscured,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
165991134,2023/05/30 3:40 PM,2023-05-30,2023-05-30 21:40:00 UTC,research,CC0,https://www.inaturalist.org/observations/165991134,https://inaturalist-open-data.s3.amazonaws.com/photos/287382507/medium.jpg,"",false,"Fergus County, MT, USA",47.210653,-109.1976889722,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
166416344,2023/06/07 10:24 AM,2023-06-07,2023-06-07 16:24:00 UTC,research,CC0,https://www.inaturalist.org/observations/166416344,https://inaturalist-open-data.s3.amazonaws.com/photos/288181146/medium.jpg,"",false,"Fergus County, MT, USA",46.812317,-109.4953289722,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
166456381,2023/06/07 11:10 AM,2023-06-07,2023-06-07 17:10:00 UTC,research,CC0,https://www.inaturalist.org/observations/166456381,https://inaturalist-open-data.s3.amazonaws.com/photos/288221716/medium.jpg,"",false,"Fergus County, MT, USA",46.8573469722,-109.513979,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
166800732,2023-05-13 14:50:15-04:00,2023-05-13,2023-05-13 18:50:15 UTC,research,CC0,https://www.inaturalist.org/observations/166800732,https://inaturalist-open-data.s3.amazonaws.com/photos/288879579/medium.jpg,"",false,"Misery Bay Provincial Park, Burpee and Mills, ON, CA",45.7821366667,-82.7286133333,3,,false,,Manitoulin,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167290193,2023/06/12 10:53 AM,2023-06-12,2023-06-12 16:53:00 UTC,research,CC0,https://www.inaturalist.org/observations/167290193,https://inaturalist-open-data.s3.amazonaws.com/photos/289784692/medium.jpg,"",false,"Fergus County, MT, USA",46.784309,-109.238741,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167425195,2023/06/13 10:49 AM,2023-06-13,2023-06-13 16:49:00 UTC,research,CC0,https://www.inaturalist.org/observations/167425195,https://inaturalist-open-data.s3.amazonaws.com/photos/290031697/medium.jpg,"",false,"Judith Basin County, MT, USA",46.9881329722,-110.3900299722,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167430729,2023/06/13 12:09 PM,2023-06-13,2023-06-13 18:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/167430729,https://inaturalist-open-data.s3.amazonaws.com/photos/290042350/medium.jpg,"",false,"Judith Basin County, MT, USA",47.0103879722,-110.3386279722,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167434072,2023/05/27 10:29 AM,2023-05-27,2023-05-27 17:29:00 UTC,research,CC0,https://www.inaturalist.org/observations/167434072,https://inaturalist-open-data.s3.amazonaws.com/photos/290047000/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.424591,-122.159485,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167719194,2023/05/27 12:36 PM,2023-05-27,2023-05-27 19:36:00 UTC,research,CC0,https://www.inaturalist.org/observations/167719194,https://inaturalist-open-data.s3.amazonaws.com/photos/290571889/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.42107,-122.173096,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167770964,2023/05/27 3:47 PM,2023-05-27,2023-05-27 22:47:00 UTC,research,CC0,https://www.inaturalist.org/observations/167770964,https://inaturalist-open-data.s3.amazonaws.com/photos/290666508/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.372128,-122.083534,25,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167797016,2023/06/04 2:18 PM,2023-06-04,2023-06-04 21:18:00 UTC,research,CC0,https://www.inaturalist.org/observations/167797016,https://inaturalist-open-data.s3.amazonaws.com/photos/290723994/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.75311,-120.5532733333,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167799266,2023/06/04 2:37 PM,2023-06-04,2023-06-04 21:37:00 UTC,research,CC0,https://www.inaturalist.org/observations/167799266,https://inaturalist-open-data.s3.amazonaws.com/photos/290727970/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.7575,-120.5552866667,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167804624,2023/06/05 7:40 AM,2023-06-05,2023-06-05 14:40:00 UTC,research,CC0,https://www.inaturalist.org/observations/167804624,https://inaturalist-open-data.s3.amazonaws.com/photos/290738143/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.962075,-120.1356766667,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167817797,2023/06/05 7:53 AM,2023-06-05,2023-06-05 14:53:00 UTC,research,CC0,https://www.inaturalist.org/observations/167817797,https://inaturalist-open-data.s3.amazonaws.com/photos/290761522/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.9620333333,-120.1406366667,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167872754,2023/06/05 8:58 AM,2023-06-05,2023-06-05 15:58:00 UTC,research,CC0,https://www.inaturalist.org/observations/167872754,https://inaturalist-open-data.s3.amazonaws.com/photos/290861057/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.9535479589,-120.1773778047,8,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
167901687,2023/06/09 3:48 PM,2023-06-09,2023-06-09 22:48:00 UTC,research,CC0,https://www.inaturalist.org/observations/167901687,https://inaturalist-open-data.s3.amazonaws.com/photos/290908943/medium.jpeg,"",false,"Fraser-Fort George, BC, Canada",52.9309792297,-119.3719785737,8,,false,,Fraser-Fort George,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168234916,2023-06-16 12:51:57-07:00,2023-06-16,2023-06-16 19:51:57 UTC,research,CC0,https://www.inaturalist.org/observations/168234916,https://inaturalist-open-data.s3.amazonaws.com/photos/291534805/medium.jpg,"",false,"E.C. Manning Park, Okanagan-Similkameen, BC, CA",49.0627666667,-120.7968883333,14,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168466487,2023/06/19 2:05 PM,2023-06-19,2023-06-19 20:05:00 UTC,research,CC0,https://www.inaturalist.org/observations/168466487,https://inaturalist-open-data.s3.amazonaws.com/photos/291966222/medium.jpg,"",false,"Fergus County, MT, USA",47.2025649722,-109.2066149722,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168575690,2023/05/27 9:12 PM,2023-05-27,2023-05-28 04:12:00 UTC,research,CC0,https://www.inaturalist.org/observations/168575690,https://inaturalist-open-data.s3.amazonaws.com/photos/292164172/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.38903,-121.762802,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168776852,2023-06-17 15:49:21-07:00,2023-06-17,2023-06-17 22:49:21 UTC,research,CC0,https://www.inaturalist.org/observations/168776852,https://inaturalist-open-data.s3.amazonaws.com/photos/292546384/medium.jpg,"",false,"McGill Cres, Prince George, BC, CA",53.871975,-122.77723,14,,false,,Fraser-Fort George,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168913937,2023/06/22 11:16 AM,2023-06-22,2023-06-22 17:16:00 UTC,research,CC0,https://www.inaturalist.org/observations/168913937,https://inaturalist-open-data.s3.amazonaws.com/photos/292791814/medium.jpg,"",false,"Judith Basin County, MT, USA",46.769471,-110.3210109722,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
168961216,2023-06-17 10:23:16-07:00,2023-06-17,2023-06-17 17:23:16 UTC,research,CC0,https://www.inaturalist.org/observations/168961216,https://inaturalist-open-data.s3.amazonaws.com/photos/292883339/medium.jpg,"",false,"Ross Lake National Recreation Area, Deming, WA, US",48.7754666667,-121.0581138333,4,,false,,Whatcom,Washington,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
169292777,2023-06-24 14:55:31,2023-06-24,2023-06-24 21:55:31 UTC,research,CC0,https://www.inaturalist.org/observations/169292777,https://inaturalist-open-data.s3.amazonaws.com/photos/293486496/medium.jpeg,"",false,"Smithers, BC V0J 2N6, Canada",54.7708689997,-127.0930769997,,,false,,Bulkley-Nechako,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
169508857,2023/06/25 1:29 PM,2023-06-25,2023-06-25 19:29:00 UTC,research,CC0,https://www.inaturalist.org/observations/169508857,https://inaturalist-open-data.s3.amazonaws.com/photos/293882609/medium.jpg,"",false,"Fergus County, MT, USA",46.813147,-109.496633,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
169511190,2023/06/25 1:55 PM,2023-06-25,2023-06-25 19:55:00 UTC,research,CC0,https://www.inaturalist.org/observations/169511190,https://inaturalist-open-data.s3.amazonaws.com/photos/293884090/medium.jpg,"",false,"Fergus County, MT, USA",46.849628,-109.5087709722,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
170015600,2023/05/26 4:19 PM,2023-05-26,2023-05-26 23:19:00 UTC,research,CC0,https://www.inaturalist.org/observations/170015600,https://inaturalist-open-data.s3.amazonaws.com/photos/294810826/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.4318010001,-122.039124,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
170845971,2023-07-02 14:43:23-06:00,2023-07-02,2023-07-02 20:43:23 UTC,research,CC0,https://www.inaturalist.org/observations/170845971,https://inaturalist-open-data.s3.amazonaws.com/photos/296385451/medium.jpg,"",false,"Banff National Park, Improvement District No. 9 Banff, AB, CA",52.2363033335,-117.0983111667,20,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
170847379,2023-07-02 17:31:04-06:00,2023-07-02,2023-07-02 23:31:04 UTC,research,CC0,https://www.inaturalist.org/observations/170847379,https://inaturalist-open-data.s3.amazonaws.com/photos/296388329/medium.jpg,"",false,"Highway 11, Clearwater County, AB, CA",52.01393055,-116.6291283333,9,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
170847424,2023-07-02 17:30:52-06:00,2023-07-02,2023-07-02 23:30:52 UTC,research,CC0,https://www.inaturalist.org/observations/170847424,https://inaturalist-open-data.s3.amazonaws.com/photos/296388418/medium.jpg,"",false,"Highway 11, Clearwater County, AB, CA",52.0139166667,-116.6291716667,13,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
171862922,2023/07/08 12:09 PM,2023-07-08,2023-07-08 18:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/171862922,https://inaturalist-open-data.s3.amazonaws.com/photos/298268682/medium.jpg,"",false,"Sweet Grass County, MT, USA",46.040829,-110.2459869722,,,false,,Sweet Grass,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172212960,2023/05/25 10:39 AM,2023-05-25,2023-05-25 17:39:00 UTC,research,CC0,https://www.inaturalist.org/observations/172212960,https://inaturalist-open-data.s3.amazonaws.com/photos/298923375/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.4617810001,-121.805046,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172216316,2023/05/25 10:47 AM,2023-05-25,2023-05-25 17:47:00 UTC,research,CC0,https://www.inaturalist.org/observations/172216316,https://inaturalist-open-data.s3.amazonaws.com/photos/298927296/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.461693,-121.805161,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172225365,2023/05/25 11:46 AM,2023-05-25,2023-05-25 18:46:00 UTC,research,CC0,https://www.inaturalist.org/observations/172225365,https://inaturalist-open-data.s3.amazonaws.com/photos/298944475/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.448856,-121.830994,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172272199,2023-07-10 16:21:55-06:00,2023-07-10,2023-07-10 22:21:55 UTC,research,CC0,https://www.inaturalist.org/observations/172272199,https://inaturalist-open-data.s3.amazonaws.com/photos/299039640/medium.jpg,"",false,"Banff-Nationalpark, Improvement District No. 9 Banff, AB, CA",51.629255,-116.32868,4,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172546449,2023/05/25 2:29 PM,2023-05-25,2023-05-25 21:29:00 UTC,research,CC0,https://www.inaturalist.org/observations/172546449,https://inaturalist-open-data.s3.amazonaws.com/photos/299543306/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.448402,-121.8315730001,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172550940,2023/05/25 3:04 PM,2023-05-25,2023-05-25 22:04:00 UTC,research,CC0,https://www.inaturalist.org/observations/172550940,https://inaturalist-open-data.s3.amazonaws.com/photos/299551482/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.452618,-121.816666,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172550966,2023/05/25 3:28 PM,2023-05-25,2023-05-25 22:28:00 UTC,research,CC0,https://www.inaturalist.org/observations/172550966,https://inaturalist-open-data.s3.amazonaws.com/photos/299552485/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.459507,-121.812508,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
172736116,2023/05/18 3:39 PM,2023-05-18,2023-05-18 22:39:00 UTC,research,CC0,https://www.inaturalist.org/observations/172736116,https://inaturalist-open-data.s3.amazonaws.com/photos/299898382/medium.jpg,"",false,"Okanagan-Similkameen, BC, Canada",49.000652,-119.618713,15,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
173291269,2023-07-16 11:19:24,2023-07-16,2023-07-16 17:19:24 UTC,research,CC0,https://www.inaturalist.org/observations/173291269,https://inaturalist-open-data.s3.amazonaws.com/photos/300924139/medium.jpeg,"",false,"Division No. 14, CA-AB, CA",52.9939148,-117.3361738,3099,,false,,Division No. 14,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
173711816,2023/07/15 11:31 AM,2023-07-15,2023-07-15 17:31:00 UTC,research,CC0,https://www.inaturalist.org/observations/173711816,https://inaturalist-open-data.s3.amazonaws.com/photos/301701330/medium.jpeg,"",false,"Arlington No. 79, SK S0N, Canada",49.612133,-108.76078,25,,false,,Division No. 4,Saskatchewan,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
173714931,2023/07/15 12:10 PM,2023-07-15,2023-07-15 18:10:00 UTC,research,CC0,https://www.inaturalist.org/observations/173714931,https://inaturalist-open-data.s3.amazonaws.com/photos/301705947/medium.jpeg,"",false,"Arlington No. 79, SK S0N, Canada",49.6129990001,-108.763878,25,,false,,Division No. 4,Saskatchewan,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
174033021,2023-07-19 10:32:50-06:00,2023-07-19,2023-07-19 16:32:50 UTC,research,CC0,https://www.inaturalist.org/observations/174033021,https://inaturalist-open-data.s3.amazonaws.com/photos/302297071/medium.jpg,"",false,"Banff National Park, Improvement District No. 9 Banff, AB, CA",51.6291383333,-116.3289283333,4,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
174386006,2023/07/21 3:30 PM,2023-07-21,2023-07-21 21:30:00 UTC,research,CC0,https://www.inaturalist.org/observations/174386006,https://inaturalist-open-data.s3.amazonaws.com/photos/302944316/medium.jpg,"",false,"Boise County, ID, USA",43.8878388889,-116.0263583333,3,,false,,Boise,Idaho,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
174778814,2023/07/17 6:34 PM,2023-07-17,2023-07-18 01:34:00 UTC,research,CC0,https://www.inaturalist.org/observations/174778814,https://inaturalist-open-data.s3.amazonaws.com/photos/303677033/medium.jpeg,"",false,"Okanagan-Similkameen, BC, Canada",49.1134183333,-119.6762583333,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
175292068,2023/07/27 5:01 PM,2023-07-27,2023-07-27 21:01:00 UTC,research,CC0,https://www.inaturalist.org/observations/175292068,https://inaturalist-open-data.s3.amazonaws.com/photos/304623572/medium.jpeg,"",false,"Thunder Bay District, ON, Canada",48.6027777778,-86.3036111111,,,false,,Thunder Bay,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
175772709,2023-07-30 10:58:50,2023-07-30,2023-07-30 14:58:50 UTC,research,CC0,https://www.inaturalist.org/observations/175772709,https://inaturalist-open-data.s3.amazonaws.com/photos/305505085/medium.jpeg,"",false,"Plattsburgh, NY, USA",44.6758549986,-73.4817871079,9,,false,,Clinton,New York,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
176057520,2023-07-31 20:32:30-08:00,2023-07-31,2023-08-01 04:32:30 UTC,research,CC0,https://www.inaturalist.org/observations/176057520,https://inaturalist-open-data.s3.amazonaws.com/photos/306054966/medium.jpg,"",false,"Wrangell–St. Elias National Park & Preserve, Valdez, AK, US",61.4415883333,-142.90503,78,,false,,Valdez-Cordova,Alaska,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
176759919,2023/08/03 1:44 PM,2023-08-03,2023-08-03 19:44:00 UTC,research,CC0,https://www.inaturalist.org/observations/176759919,https://inaturalist-open-data.s3.amazonaws.com/photos/307347922/medium.jpg,"",false,"Judith Basin County, MT, USA",46.790838,-110.32245,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
176914560,2023-08-05 17:49:57,2023-08-05,2023-08-06 00:49:57 UTC,research,CC0,https://www.inaturalist.org/observations/176914560,https://inaturalist-open-data.s3.amazonaws.com/photos/307631153/medium.jpeg,"",false,"Smithers, BC, Canada",54.7890251,-127.1492961997,,,false,,Bulkley-Nechako,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
179244132,2023/05/11 11:04 AM,2023-05-11,2023-05-11 15:04:00 UTC,research,CC0,https://www.inaturalist.org/observations/179244132,https://inaturalist-open-data.s3.amazonaws.com/photos/312029696/medium.jpeg,"",false,"Benzie County, MI, USA",44.711575,-86.20018,,,false,,Benzie,Michigan,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
179766356,2023/08/22 1:09 PM,2023-08-22,2023-08-22 19:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/179766356,https://inaturalist-open-data.s3.amazonaws.com/photos/313004516/medium.jpg,"",false,"Fergus County, MT, USA",46.822834,-109.265848,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
179910539,2023/08/23 9:53 AM,2023-08-23,2023-08-23 15:53:00 UTC,research,CC0,https://www.inaturalist.org/observations/179910539,https://inaturalist-open-data.s3.amazonaws.com/photos/313295612/medium.jpg,"",false,"Fergus County, MT, USA",46.809178,-109.489765,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
179916183,2023/08/23 12:10 PM,2023-08-23,2023-08-23 18:10:00 UTC,research,CC0,https://www.inaturalist.org/observations/179916183,https://inaturalist-open-data.s3.amazonaws.com/photos/313300076/medium.jpg,"",false,"Fergus County, MT, USA",46.786957,-109.481255,,,false,,Fergus,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
180204728,2023/08/25 10:41 AM,2023-08-25,2023-08-25 16:41:00 UTC,research,CC0,https://www.inaturalist.org/observations/180204728,https://inaturalist-open-data.s3.amazonaws.com/photos/313856977/medium.jpg,"",false,"Judith Basin County, MT, USA",46.9259759722,-110.460919,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
180213032,2023/08/16 9:01 AM,2023-08-16,2023-08-16 16:01:00 UTC,research,CC0,https://www.inaturalist.org/observations/180213032,https://inaturalist-open-data.s3.amazonaws.com/photos/313874240/medium.jpeg,"",false,"Cariboo, BC, Canada",53.0453616667,-121.166975,,,false,,Cariboo,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
180227467,2023/08/25 1:59 PM,2023-08-25,2023-08-25 19:59:00 UTC,research,CC0,https://www.inaturalist.org/observations/180227467,https://inaturalist-open-data.s3.amazonaws.com/photos/313863682/medium.jpg,"",false,"Judith Basin County, MT, USA",46.8787919722,-110.355834,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
181486036,2023-09-02 15:36:09,2023-09-02,2023-09-02 22:36:09 UTC,research,CC0,https://www.inaturalist.org/observations/181486036,https://inaturalist-open-data.s3.amazonaws.com/photos/316262225/medium.jpeg,"",false,"Telkwa, BC V0J 2X2, Canada",54.6014557997,-126.8559257,,,false,,Bulkley-Nechako,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
181830330,2023-09-04 17:07:34-06:00,2023-09-04,2023-09-04 23:07:34 UTC,research,CC0,https://www.inaturalist.org/observations/181830330,https://inaturalist-open-data.s3.amazonaws.com/photos/316917073/medium.jpg,"",false,"Clearwater County, AB, CA",52.4686372406,-115.0054962381,23,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182086815,2023/05/20 2:57 PM,2023-05-20,2023-05-20 21:57:00 UTC,research,CC0,https://www.inaturalist.org/observations/182086815,https://inaturalist-open-data.s3.amazonaws.com/photos/317410006/medium.jpg,"",false,"Okanagan-Similkameen, BC, Canada",49.023682,-119.562828,20,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182099321,2023/05/22 9:41 AM,2023-05-22,2023-05-22 16:41:00 UTC,research,CC0,https://www.inaturalist.org/observations/182099321,https://inaturalist-open-data.s3.amazonaws.com/photos/317426654/medium.jpg,"",false,"Okanagan-Similkameen, BC, Canada",49.045506,-119.556389,15,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182369585,2023/06/11 2:12 PM,2023-06-11,2023-06-11 21:12:00 UTC,research,CC0,https://www.inaturalist.org/observations/182369585,https://inaturalist-open-data.s3.amazonaws.com/photos/317953839/medium.jpg,"",false,"Kootenay Boundary, BC, Canada",49.131626,-118.248505,15,,false,,Kootenay Boundary,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182802071,2023/09/09 10:57 AM,2023-09-09,2023-09-09 16:57:00 UTC,research,CC0,https://www.inaturalist.org/observations/182802071,https://inaturalist-open-data.s3.amazonaws.com/photos/318796683/medium.jpg,"",false,"Judith Basin County, MT, USA",46.959606,-110.515945,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182844778,2023/09/09 12:42 PM,2023-09-09,2023-09-09 18:42:00 UTC,research,CC0,https://www.inaturalist.org/observations/182844778,https://inaturalist-open-data.s3.amazonaws.com/photos/318877207/medium.jpg,"",false,"Judith Basin County, MT, USA",46.9739099722,-110.23841,,,false,,Judith Basin,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
182910977,2023/09/11 11:39 AM,2023-09-11,2023-09-11 18:39:00 UTC,research,CC0,https://www.inaturalist.org/observations/182910977,https://inaturalist-open-data.s3.amazonaws.com/photos/319007111/medium.jpeg,"FKLPP, Cougar_Trap_Trail",false,"North Okanagan, BC, Canada",50.1897222222,-119.2614527778,4,,false,,North Okanagan,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
183140752,2023/06/09 11:54 AM,2023-06-09,2023-06-09 18:54:00 UTC,research,CC0,https://www.inaturalist.org/observations/183140752,https://inaturalist-open-data.s3.amazonaws.com/photos/319457862/medium.jpeg,"",false,"Kootenay Boundary, BC, Canada",49.182671,-119.09742,20,,false,,Kootenay Boundary,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
183148958,2023/06/09 2:02 PM,2023-06-09,2023-06-09 21:02:00 UTC,research,CC0,https://www.inaturalist.org/observations/183148958,https://inaturalist-open-data.s3.amazonaws.com/photos/319473574/medium.jpeg,"",false,"Kootenay Boundary, BC, Canada",49.177891,-119.107864,20,,false,,Kootenay Boundary,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
183148968,2023/06/09 2:07 PM,2023-06-09,2023-06-09 21:07:00 UTC,research,CC0,https://www.inaturalist.org/observations/183148968,https://inaturalist-open-data.s3.amazonaws.com/photos/319473688/medium.jpeg,"",false,"Kootenay Boundary, BC, Canada",49.177784,-119.107368,20,,false,,Kootenay Boundary,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
